"","Phylum","Subphylum","Class","Subclass","Order","Superorder","Family","Genus","Species","Hash"
"1943","Annelida",NA,"Polychaeta",NA,"Phyllodocida",NA,"Polynoidae","Lepidasthenia","Lepidasthenia longicirrata","60f442dd4952835942c18a444753cfc50767be00"
"1944","",NA,"",NA,"",NA,"","","","7c9777646b9d308f5ac782e24a5baebd2c769b28"
"1945","Chaetognatha",NA,"Sagittoidea",NA,"Aphragmophora",NA,"Sagittidae","Pseudosagitta","Pseudosagitta lyra","cad55220dcf4d1117335707ce658d862cd797de7"
"1946","",NA,"",NA,"",NA,"","","","736f23a969cf4884e54dc2781fb956cdc487f760"
"1947","Arthropoda",NA,"Hexanauplia",NA,"Pedunculata",NA,"Lepadidae","Lepas","Lepas pectinata","5161dd39bc289b163cbaac5a5c48d0dbae46036e"
"1948","",NA,"",NA,"",NA,"","","","0001f55f5bdebe2168c3d87f4684a4b3bbd1226b"
"1949","",NA,"",NA,"",NA,"","","","770242358a865e75a5a2d65deb860e56f0110c52"
"1950","Ascomycota",NA,"Sordariomycetes",NA,"Hypocreales",NA,"Nectriaceae","Fusarium",NA,"589c55d82c3c93ff23ebed253881f7ae7d45f09e"
"1951","Arthropoda",NA,"Ostracoda",NA,"Halocyprida",NA,"Halocyprididae",NA,NA,"10471049fa84710c525f49ad0803933975192406"
"1952","",NA,"",NA,"",NA,"","","","c6114f90b1a43071b2a7c66d1c66c93840290809"
"1953","",NA,"",NA,"",NA,"","","","c55bc6f39da3bb5ac49dca4e8301106653f05e09"
"1954","",NA,"",NA,"",NA,"","","","b01f4b36ca1183be8741b78cb333cba3060ae750"
"1955","",NA,"",NA,"",NA,"","","","d0e647cf0ef4e1f39439f66ad54650d52f3781e7"
"1956","",NA,"",NA,"",NA,"","","","e5f803da9a36fac26a5d4c3737ff23674865377d"
"1957","Arthropoda",NA,"Ostracoda",NA,"Halocyprida",NA,"Halocyprididae",NA,NA,"52f0147ae2341cb593a714701ad3702b38452679"
"1958","Bacteroidetes",NA,"Flavobacteriia",NA,"Flavobacteriales",NA,"Flavobacteriaceae","Lacinutrix","Lacinutrix sp. 5H-3-7-4","9d1b07d0b1556f3983d31a62c94cfd12aa4d5b61"
"1959","",NA,"",NA,"",NA,"","","","9139ff7a6a7c9fe3cce61169129742c22dbfb9a6"
"1960","",NA,"",NA,"",NA,"","","","959ceb0774f260cd7acf822d23388708727e57f7"
"1961","Arthropoda",NA,"Malacostraca",NA,"Amphipoda",NA,NA,NA,NA,"d90374576c16d6a9ad4667fbc30a7ac6b501ddcb"
"1962","Echinodermata",NA,"Echinoidea",NA,"Camarodonta",NA,"Strongylocentrotidae","Strongylocentrotus","Strongylocentrotus purpuratus","ed9fa7ba332546e34f49a251557bd5cf110f3119"
"1963","",NA,"",NA,"",NA,"","","","38bf985540c9c7adc2c4afaec2ca25c8c64f5610"
"1964","",NA,"",NA,"",NA,"","","","783ba6c705cddfd0222e7b046d4850094201de2c"
"1965",NA,NA,NA,NA,NA,NA,NA,NA,NA,"8f3499feb77919abd129f8af99ef54960abcfa5a"
"1966","Bacillariophyta",NA,NA,NA,NA,NA,NA,NA,NA,"8fa2c344a332bca6df8821f71360caf87a1dd416"
"1967","Arthropoda",NA,"Malacostraca",NA,"Decapoda",NA,"Oplophoridae","Acanthephyra","Acanthephyra brevirostris","aef58d858ad06fd7200deebad20c302c2a672ebc"
"1968","",NA,"",NA,"",NA,"","","","0eb98ce7667419404efc7515fee920ef78db9145"
"1969","Annelida",NA,"Polychaeta",NA,"Phyllodocida",NA,"Polynoidae",NA,NA,"a273b566d7a54703934f0d5e69b21accbc875d2f"
"1970","Mollusca",NA,"Gastropoda",NA,"Littorinimorpha",NA,"Vermetidae","Thylacodes","Thylacodes squamigerus","8fe24da15b9805f044b5cb12948d7dc27885c607"
"1971","",NA,"",NA,"",NA,"","","","cb297e0f121fd0c14eb14c4d73ecafe4f89990a4"
"1972","Arthropoda",NA,"Ostracoda",NA,"Halocyprida",NA,"Halocyprididae",NA,NA,"82421f091b4b48498ab59085935bd9d62aaad3ba"
"1973","Bacillariophyta",NA,"Coscinodiscophyceae",NA,"Thalassiosirales",NA,"Stephanodiscaceae","Cyclotella","Cyclotella sp. MBTD-CMFRI-S052","a719a5023ebe373334f848e7a8551ba1ae581487"
"1974","",NA,"",NA,"",NA,"","","","5a932e7b6ba82b6e4066f853ec11c353120e873b"
"1975","",NA,"",NA,"",NA,"","","","00528baea9eaab2049228a2b554dc96ecd02b197"
"1976","Bryozoa",NA,"Gymnolaemata",NA,"Cheilostomatida",NA,"Membraniporidae","Membranipora",NA,"5075e19fdde7816df17ec07a4b4983e750926f1e"
"1977","",NA,"",NA,"",NA,"","","","233eb3317826d1453ee8dd41bdd8a1f855ec31ed"
"1978","",NA,"",NA,"",NA,"","","","3c18cb8f118ca4f8c0c93450cf42878d24ec08f6"
"1979","",NA,"",NA,"",NA,"","","","eee35fb538ddd007af2340efec923707665b406e"
"1980","Arthropoda",NA,"Hexanauplia",NA,"Calanoida",NA,NA,NA,NA,"31433bd6176885d273f84dca2df2d36aae98091e"
"1981","Arthropoda",NA,"Hexanauplia",NA,"Calanoida",NA,"Paracalanidae","Paracalanus","Paracalanus denudatus","dd806a9fbe45d7c6fc7662cdf86e758a57006290"
"1982","",NA,"",NA,"",NA,"","","","66c8403c2c6f541decfbfe1d90351d37f2532f82"
"1983","",NA,"",NA,"",NA,"","","","a42b443647f5565d2735318f55386d101d989b27"
"1984","Mollusca",NA,"Gastropoda",NA,NA,NA,NA,NA,NA,"26573fd5fcc419dc4395f70ca0b0d2a97a424ca2"
"1985","",NA,"",NA,"",NA,"","","","4d9100e63051762463a3bec0e0ffb409069887b4"
"1986","",NA,"",NA,"",NA,"","","","90ec7b1f8cfb93079b8ae9e0acc84adb4023887d"
"1987","Arthropoda",NA,"Arachnida",NA,"Araneae",NA,NA,NA,NA,"39fedda034f3a74d8fb3df39c329ff84a1b75376"
"1988","",NA,"",NA,"",NA,"","","","7deca4e32a46f599a1ca8070d6bf2edd843022c1"
"1989","",NA,"",NA,"",NA,"","","","1cc216c1f027b21949c9586aa75ace4ff13e7285"
"1990","",NA,"",NA,"",NA,"","","","dbe0c2b69396b30a6ed27835474afb9300b3d85c"
"1991","",NA,"",NA,"",NA,"","","","03a3f43affdfec3ad7706e4ad012eabd929a51ca"
"1992","Cnidaria",NA,"Hydrozoa",NA,NA,NA,NA,NA,NA,"4646be86458ee6223a5a3173f6d506dccc60cf61"
"1993","Arthropoda",NA,"Malacostraca",NA,"Decapoda",NA,"Hippolytidae",NA,NA,"06a762376aa26769d4eda68b7408478961af6afb"
"1994","Arthropoda",NA,"Ostracoda",NA,"Halocyprida",NA,"Halocyprididae","Conchoecetta","Conchoecetta giesbrechti","29401206da52b3885723922a13d673c2107a63c4"
"1995","",NA,"",NA,"",NA,"","","","c1ddf52da98a635b5c88dc3a5ed364f74eefffd9"
"1996","Bacillariophyta",NA,NA,NA,NA,NA,NA,NA,NA,"19c19b5103a96b62e7346aae19fa59eb251f49b1"
"1997","",NA,"",NA,"",NA,"","","","28430b860bc9a5a247bc4b00ba8022fe0b9e181f"
"1998","Arthropoda",NA,"Hexanauplia",NA,"Pedunculata",NA,NA,NA,NA,"677773f760c2e46ccccdf7c0ecad94d51555daa3"
"1999","Arthropoda",NA,"Hexanauplia",NA,NA,NA,NA,NA,NA,"47b5c644f47ea6620b5f390cb5d67331fd227a87"
"2000","",NA,"",NA,"",NA,"","","","8eede705c312894b774812fb72cea56c51ced719"
"2001","Arthropoda",NA,"Malacostraca",NA,"Euphausiacea",NA,"Euphausiidae",NA,NA,"dadfc295c8dc0121c0b4709a802673ceb0dd0d24"
"2002",NA,NA,"Pelagophyceae",NA,"Pelagomonadales",NA,NA,"Pelagomonas","Pelagomonas calceolata","b6fd2a764924347287e5878439fc788b598ba8d7"
"2003","Cnidaria",NA,"Hydrozoa",NA,NA,NA,NA,NA,NA,"ddf17c26553754b521d9da468f6e6dd0c34bd2a4"
"2004","Bryozoa",NA,"Gymnolaemata",NA,"Cheilostomatida",NA,"Membraniporidae","Membranipora",NA,"b809372a8bc41a0300f0791d84fb3ae7078a3127"
"2005",NA,NA,"Pelagophyceae",NA,"Pelagomonadales",NA,NA,"Pelagomonas","Pelagomonas calceolata","ed4444a529b9cc0603405b2567947eb1c32ca684"
"2006","Chlorophyta",NA,"Chloropicophyceae",NA,"Chloropicales",NA,"Chloropicaceae","Chloroparvula","Chloroparvula pacifica","8a75edd511bb33a8328d0b48485291dd48e88343"
"2007","",NA,"",NA,"",NA,"","","","3f86128038df5b6550d514f451cec30a914f17a5"
"2008","Bacillariophyta",NA,NA,NA,NA,NA,NA,NA,NA,"488aa3e72b8caa6e6f342c6c39b4b2da653cdf72"
"2009","",NA,"",NA,"",NA,"","","","c208fa98d21e1036e7ac924be5005ed047218fd6"
"2010","Arthropoda",NA,NA,NA,NA,NA,NA,NA,NA,"75f9c2e92b852fce1a93f2429b78efeac5cf0942"
"2011","",NA,"",NA,"",NA,"","","","a0a063379719f5c5d1c4c7318c3a6a33b05ebdb0"
"2012","Chlorophyta",NA,"Chloropicophyceae",NA,"Chloropicales",NA,"Chloropicaceae","Chloroparvula",NA,"403defbf726f402a5b9e7460a0e2dac38b047501"
"2013","Arthropoda",NA,NA,NA,NA,NA,NA,NA,NA,"49c750da4f3d4fc2463870ee58fcab7fe8d0e1ac"
"2014","",NA,"",NA,"",NA,"","","","bc982beafdd5bf5cc550ce89ba25af808fdcf2da"
"2015","Arthropoda",NA,"Malacostraca",NA,"Amphipoda",NA,NA,NA,NA,"48d02e44d41620ee0cb1658ac1645ed265f9b1b6"
"2016","",NA,"",NA,"",NA,"","","","83252a092770ffba8c129324f316dd3add3262de"
"2017","",NA,"",NA,"",NA,"","","","60d6cd4a3bb5523a3594885dd543ac9a29dea643"
"2018","",NA,"",NA,"",NA,"","","","831683a471ce1126ea86cfc8426701a2d5e60ac6"
"2019","",NA,"",NA,"",NA,"","","","618a76a478506940c3ac15547172612b8fc582bb"
"2020","",NA,"",NA,"",NA,"","","","47781f1ee1db40f0a212e9cf93cffb6cb23b3a39"
"2021","Chlorophyta",NA,"Chloropicophyceae",NA,"Chloropicales",NA,"Chloropicaceae","Chloroparvula",NA,"e2ed3c78aa0ccf7f1185a41a50f081a1077eb7d9"
"2022","",NA,"",NA,"",NA,"","","","6d00663d07468d118f05bd0cd5ec5c7d80a1621c"
"2023","",NA,"",NA,"",NA,"","","","8d0c3b6d9c7ffabcacae4179fdd216c7d9b0b2ff"
"2024","Chordata",NA,"Mammalia",NA,"Primates",NA,"Hominidae","Homo","Homo sapiens","93b1a402f944324962d7a939035eb04753ead8b7"
"2025","Cnidaria",NA,"Hydrozoa",NA,"Siphonophorae",NA,"Sphaeronectidae","Sphaeronectes","Sphaeronectes koellikeri","e7e7d4c9d5383a44214cfdaef67f93607e0adf8a"
"2026","Bacteroidetes",NA,"Flavobacteriia",NA,"Flavobacteriales",NA,"Flavobacteriaceae","Lacinutrix","Lacinutrix sp. 5H-3-7-4","33174a37b1cd910c021ceb1b29187e3e61fe22db"
"2027","Arthropoda",NA,"Hexanauplia",NA,"Calanoida",NA,NA,NA,NA,"80617a708fd89133a1737cb854688de9a84c7281"
"2028",NA,NA,NA,NA,NA,NA,NA,NA,NA,"f508bfdc0800d16f7b324c2dc93d3794854b6bb3"
"2029","Arthropoda",NA,"Hexanauplia",NA,"Cyclopoida",NA,"Oithonidae",NA,NA,"5a8b926c19507c81df91668c28897b20dc3c4f30"
"2030","Arthropoda",NA,"Malacostraca",NA,"Amphipoda",NA,NA,NA,NA,"b69d44c26c9c42d501c31e599d4148ab5128cddd"
"2031","Arthropoda",NA,"Hexanauplia",NA,NA,NA,NA,NA,NA,"a32cdcd5c08887eac2705dca0f8df2a949a2e438"
"2032",NA,NA,"Dinophyceae",NA,"Syndiniales",NA,"Syndiniaceae","Hematodinium","Hematodinium sp.","d6781343d98188419eb6622b96219f634d47cda3"
"2033","Oomycota",NA,NA,NA,"Peronosporales",NA,"Peronosporaceae","Phytophthora",NA,"bef53d4ef57d713834dd0c45840fdfd60788a2c3"
"2034","Arthropoda",NA,"Insecta",NA,NA,NA,NA,NA,NA,"a0e7159c1be812dc2ab67836d5b63ce99184baf2"
"2035","Chordata",NA,"Aves",NA,"Procellariiformes",NA,"Procellariidae","Ardenna",NA,"b15331c5e4e4d2c7dcbabba11b2e7bf5377c5eca"
"2036","",NA,"",NA,"",NA,"","","","79b03ce30e2354b1eff2f2c7d4a7e4cba9577470"
"2037","Arthropoda",NA,"Hexanauplia",NA,"Calanoida",NA,"Scolecitrichidae",NA,NA,"0867add712633255412c8b6fec1ecc0996e03fd0"
"2038","Mollusca",NA,"Gastropoda",NA,"Neogastropoda",NA,"Columbellidae","Amphissa","Amphissa versicolor","b4817760b0d6eb5970d2574c0ebed1ce9adc8321"
"2039","Arthropoda",NA,"Hexanauplia",NA,"Calanoida",NA,"Scolecitrichidae","Scolecithricella","Scolecithricella dentata","fb51c9f7e4ada4bc2b72fb5426beb7081e156e0f"
"2040","Arthropoda",NA,"Malacostraca",NA,"Isopoda",NA,"Munnopsidae","Acanthamunnopsis","Acanthamunnopsis milleri","47542f37afa05f5a97cfbf9d85b53c254c085a78"
"2041","Arthropoda",NA,"Hexanauplia",NA,"Calanoida",NA,NA,NA,NA,"9a1f8e195f81c19c9c44cb6ff734c025ea057e23"
"2042","Arthropoda",NA,"Hexanauplia",NA,"Cyclopoida",NA,"Oithonidae","Oithona","Oithona similis","ff3e494100dbba629b257c63e1d7c37dba73bf6f"
"2043","",NA,"",NA,"",NA,"","","","c8af35931bcaccb12c0fb68c46677ad31e903deb"
"2044","Arthropoda",NA,"Ostracoda",NA,"Halocyprida",NA,"Halocyprididae",NA,NA,"be5e890a890948e54aad8d1e5ee7a3e4dd33971e"
"2045","",NA,"",NA,"",NA,"","","","1cf733024604d4d23958b1a18ed6e60cfef785c4"
"2046","",NA,"",NA,"",NA,"","","","03fc997a9d99a6f82ad340ca49a351ca8f02f1ff"
"2047",NA,NA,"Dinophyceae",NA,"Syndiniales",NA,"Syndiniaceae","Hematodinium","Hematodinium sp.","50b66244a48294b127e9ecb0cd7b6b7b33070f07"
"2048","",NA,"",NA,"",NA,"","","","290b499ec51577586716fb681d80ff3b8bbdfe94"
"2049","",NA,"",NA,"",NA,"","","","abdedf4c6cbbc201c02acff6991a5754eee089dc"
"2050","Arthropoda",NA,"Ostracoda",NA,"Halocyprida",NA,"Halocyprididae","Conchoecetta","Conchoecetta giesbrechti","783d11cb0cbe1c1828f1c304fea806b9b631c384"
"2051","Arthropoda",NA,NA,NA,NA,NA,NA,NA,NA,"483a990b4c9a3f43e2dac298075eccaec70b6c14"
"2052","Arthropoda",NA,"Hexanauplia",NA,"Calanoida",NA,"Scolecitrichidae",NA,NA,"cdb8c386618a0c01b63ae64132878fd6ac0cdcbe"
"2053",NA,NA,"Dinophyceae",NA,NA,NA,NA,NA,NA,"19a5edec57bc74aa5c2569942984d0257fdb79bb"
"2054","",NA,"",NA,"",NA,"","","","1a7fefb088feff1d978f3aa28fda9eada035e676"
"2055","",NA,"",NA,"",NA,"","","","c00b693024f26f4c382ef1daaaeb6d5ceffb152c"
"2056",NA,NA,"Dinophyceae",NA,"Syndiniales",NA,"Syndiniaceae","Hematodinium","Hematodinium sp.","62667c0b325d1bd60e20faa2a91d0a9e822076ca"
"2057","Arthropoda",NA,"Malacostraca",NA,"Decapoda",NA,NA,NA,NA,"1143cc83af5a9d713c74d7d433cfb83287037b8e"
"2058","Arthropoda",NA,"Hexanauplia",NA,"Calanoida",NA,NA,NA,NA,"04ed3032b3666f8b9401d3e4baa022c038301b30"
"2059","Arthropoda",NA,"Ostracoda",NA,"Halocyprida",NA,"Halocyprididae",NA,NA,"7cce21f91623333addaae0ebbfc1e8a601c86207"
"2060","Arthropoda",NA,"Insecta",NA,"Hemiptera",NA,"Hormaphididae","Aleurodaphis","Aleurodaphis asteris","180492eb2d99dfeb36f2c73da5e720e6c7e7783e"
"2061","",NA,"",NA,"",NA,"","","","7e24d6f8f340bd8e4ff2f9fde98e784a4b2d56d0"
"2062","Platyhelminthes",NA,NA,NA,NA,NA,NA,NA,NA,"8ce41d668308af9226f3ef6ebe166e1066b2fe03"
"2063","Arthropoda",NA,"Hexanauplia",NA,NA,NA,NA,NA,NA,"b17f690afd27221800620e5cc78c06b0a5638557"
"2064","",NA,"",NA,"",NA,"","","","15802cd201325c01b4af1921cf781b5ef91bec5f"
"2065","Arthropoda",NA,"Hexanauplia",NA,"Calanoida",NA,NA,NA,NA,"6f8c0379b9418856c161fb1b3d3bb296e0890012"
"2066","",NA,"",NA,"",NA,"","","","6483afbdc2498c1876e4c98a920e8ab63817c370"
"2067","",NA,"",NA,"",NA,"","","","c2bda181f228fcd425e703d2cb6380f9325d6a17"
"2068","Mollusca",NA,"Gastropoda",NA,"Nudibranchia",NA,"Glaucidae","Hermissenda",NA,"c5b71526760c13602a2a1e18baef10121517289c"
"2069","Arthropoda",NA,"Malacostraca",NA,"Decapoda",NA,"Cancridae",NA,NA,"f01a74c492a8b2237fe61a6e5e7082dc4aea7e12"
"2070","Cnidaria",NA,"Hydrozoa",NA,"Siphonophorae",NA,"Sphaeronectidae","Sphaeronectes","Sphaeronectes koellikeri","7a3b0ab163f71cd361a339075d1c02d980330f37"
"2071",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1609a4575da1e7f70557c208fe92f4f37e3a027d"
"2072","Chaetognatha",NA,"Sagittoidea",NA,"Aphragmophora",NA,"Sagittidae","Pseudosagitta","Pseudosagitta maxima","5a1f7a188740c442f01115808f3167a0b1f1b1cf"
"2073","Chordata",NA,"Actinopteri",NA,NA,NA,NA,NA,NA,"30d334ec7eb246c6b6ff0f4a34a7d6e6956d6b46"
"2074","",NA,"",NA,"",NA,"","","","77b505c1792e9b0e6f231264ae4c5178f5645792"
"2075","",NA,"",NA,"",NA,"","","","e23dbc198a92a2093bd1a9ac9e8d6e99bf706ee6"
"2076","",NA,"",NA,"",NA,"","","","f9085e73f141d96525456eaa4578fa5cac7a7f36"
"2077",NA,NA,NA,NA,NA,NA,NA,NA,NA,"7904c521a49271b4930d073be0b7b3402f82f5e7"
"2078","Arthropoda",NA,"Malacostraca",NA,"Amphipoda",NA,NA,NA,NA,"ef491fc8862c9fc2f48261ab936507a12b560a53"
"2079","",NA,"",NA,"",NA,"","","","8d7910497fc4264643ff5014d86fc9b392e702d2"
"2080","Annelida",NA,"Polychaeta",NA,"Terebellida",NA,"Flabelligeridae","Poeobius","Poeobius meseres","b12ab3ee160531ee4cd42517ba1ed8e181e2197e"
"2081","Arthropoda",NA,"Insecta",NA,"Coleoptera",NA,"Scarabaeidae","Onthophagus",NA,"d267df575e99bed1ec461abceb8cb01253acbe06"
"2082","",NA,"",NA,"",NA,"","","","656bc52234d001ba3c8c625a2a228bd3dae217e8"
"2083","Arthropoda",NA,"Insecta",NA,"Diptera",NA,"Cecidomyiidae",NA,"Cecidomyiidae sp. BOLD:ACD8843","de693049cc74ebfda5e14bd8825f912927aead65"
"2084",NA,NA,NA,NA,NA,NA,NA,NA,NA,"941db365056e49827a9bcac1dfa560069d532eeb"
"2085","Bacteroidetes",NA,"Flavobacteriia",NA,"Flavobacteriales",NA,"Flavobacteriaceae",NA,NA,"6786f6b9585dde0bb02986cb111b4d3b6a2b3645"
"2086","Bacteroidetes",NA,"Flavobacteriia",NA,"Flavobacteriales",NA,"Flavobacteriaceae",NA,NA,"295ad1e11df678ccfe144bec61782ab98dac24c2"
"2087","Mollusca",NA,"Gastropoda",NA,NA,NA,NA,NA,NA,"cc8240b34988fff20020e4c1ceaa3dcfeb1493ab"
"2088","",NA,"",NA,"",NA,"","","","443e13ee0257602d4f9866ad700c2e1cceccc137"
"2089","Arthropoda",NA,"Insecta",NA,"Diptera",NA,"Mycetophilidae","Brevicornu","Brevicornu sp. BIOUG21827-A01","c69b982ed83f8cfc5d05c44f64249e9599ba85d8"
"2090","Arthropoda",NA,"Hexanauplia",NA,"Cyclopoida",NA,"Oithonidae",NA,NA,"337563ce5928ed982c0360adcca5436f5f8886db"
"2091","Arthropoda",NA,"Ostracoda",NA,"Halocyprida",NA,"Halocyprididae","Mikroconchoecia","Mikroconchoecia sp. Os099.1.3","16abb61e0666f920d2caa1a3868780e2ad973878"
"2092","Arthropoda",NA,"Hexanauplia",NA,"Pedunculata",NA,"Lepadidae","Dosima","Dosima fascicularis","66e258e7a8ab1b796f264a2b70b72ca6f7633a37"
"2093","Mollusca",NA,"Gastropoda",NA,"Pteropoda",NA,"Cymbuliidae","Corolla","Corolla spectabilis","0a465aad8e6b056eccae8d7713ace318252849cc"
"2094","Arthropoda",NA,"Hexanauplia",NA,"Calanoida",NA,NA,NA,NA,"8b0d7a31f265e07f0f0e8faac87d9a3bbf523134"
"2095","Arthropoda",NA,"Hexanauplia",NA,NA,NA,NA,NA,NA,"4ce0f8cfb5fde57feede95ccb00bf9d242581044"
"2096","Arthropoda",NA,"Hexanauplia",NA,"Calanoida",NA,NA,NA,NA,"5491c0285d947578a1652e9ca348fbb3e97e6906"
"2097","",NA,"",NA,"",NA,"","","","b60dcc251367a79a3356e3363809a8f68ebb6ba2"
"2098","",NA,"",NA,"",NA,"","","","12e55bd79c3607a0db758f71f1bfa377d2901f11"
"2099",NA,NA,"Pelagophyceae",NA,"Pelagomonadales",NA,NA,"Aureococcus","Aureococcus anophagefferens","b57949f2759ef72fe986ab28e641f624ddef6661"
"2100","Ascomycota",NA,NA,NA,NA,NA,NA,NA,NA,"d4ba2b6cdabe451abf4032825192062c0803a61b"
"2101","",NA,"",NA,"",NA,"","","","c8fec646304acc5b141d830388394f7e39981d3d"
"2102","",NA,"",NA,"",NA,"","","","2959866fcedfaea21879cab9b1cab927c43b9d98"
"2103","",NA,"",NA,"",NA,"","","","6a8a67214796d87cf598ed956caad72d8da537e0"
"2104","Arthropoda",NA,"Insecta",NA,"Diptera",NA,"Agromyzidae",NA,NA,"7426c1e30d879d8cbd25e66cdc8789ba2e1a9853"
"2105","",NA,"",NA,"",NA,"","","","da7ab04e52ed39a0e92fa7ff44e9734282198ce8"
"2106","Arthropoda",NA,"Hexanauplia",NA,"Calanoida",NA,NA,NA,NA,"2b3e350b9c1adabb7ce52fb2af3b92f18dbd8417"
"2107","",NA,"",NA,"",NA,"","","","8ed568e00a793a9ed16c86da58d7d33d431ff2fc"
"2108","Arthropoda",NA,"Insecta",NA,NA,NA,NA,NA,NA,"e1e060d6d4f325090c974eb8e1fa972185025371"
"2109","",NA,"",NA,"",NA,"","","","78128fe9ca23adcb99b2a2b31e23a654d8761fec"
"2110","",NA,"",NA,"",NA,"","","","918e824085aac79f22ef4b3b82bf3be8c49c5aab"
"2111","",NA,"",NA,"",NA,"","","","e0c7476b22a8ab42fe282923a0e0c7c2fbe49b25"
"2112","Arthropoda",NA,"Hexanauplia",NA,NA,NA,NA,NA,NA,"58c069d8806feef7a8989aca38c4beb2c6e444e3"
"2113","Arthropoda",NA,"Hexanauplia",NA,"Sessilia",NA,"Chthamalidae","Chthamalus","Chthamalus fissus","36616b5a21197dacedbd47c5d9c836e3dca6204b"
"2114","Arthropoda",NA,"Insecta",NA,"Diptera",NA,"Agromyzidae","Aulagromyza",NA,"be28f4d895ab1f6b4f5d9456c0b17a2a4af35dee"
"2115","Arthropoda",NA,"Hexanauplia",NA,"Poecilostomatoida",NA,"Oncaeidae","Triconia","Triconia conifera","c2e68ce3f9bfa6056e5fac652a2682e5c9d01cfa"
"2116",NA,NA,NA,NA,NA,NA,NA,NA,NA,"e32ab58fae46090b0315c5cefc973bf6df5d4e5d"
"2117","Arthropoda",NA,"Malacostraca",NA,"Isopoda",NA,"Munnopsidae","Acanthamunnopsis","Acanthamunnopsis milleri","ed5ee3fda0049ae6c1d62a2c1183e18e8cd73cfe"
"2118","Arthropoda",NA,"Malacostraca",NA,"Decapoda",NA,"Hippolytidae","Eualus","Eualus subtilis","a86343e99603fc01bc4eaf0692aa6cfd0deeaea6"
"2119","Bacillariophyta",NA,NA,NA,NA,NA,NA,NA,NA,"8f342f473ae950165f2bddc7c2315ce38eb7f61d"
"2120","Echinodermata",NA,"Ophiuroidea",NA,"Ophiurida",NA,NA,NA,NA,"2563e49b1fe40101e7379e462cf199fb200f5af9"
"2121","",NA,"",NA,"",NA,"","","","af417fde1fcda0a13781f8b30072444cb0dde7ec"
"2122","",NA,"",NA,"",NA,"","","","34c17956dbc88866d4171650ea80171ebb0a49f4"
"2123","Echinodermata",NA,"Ophiuroidea",NA,"Amphilepidida",NA,"Ophiocomidae","Breviturma","Breviturma krohi","3afafb22f0302e90e29ce4691f9ac93724fd52aa"
"2124","Annelida",NA,"Polychaeta",NA,NA,NA,"Paraonidae","Aricidea","Aricidea sp. 2 SS-2017","897fff35c9e7b1b90d80818c109d984e33f9789a"
"2125","Arthropoda",NA,NA,NA,NA,NA,NA,NA,NA,"6b61cc0e7bc9123cd229f1f4ad25bf0c64540afa"
"2126","Arthropoda",NA,"Insecta",NA,"Diptera",NA,NA,NA,NA,"dc6fff4e07fea8ca27ecc2408f2da4d0f610bf4a"
"2127",NA,NA,NA,NA,NA,NA,NA,NA,NA,"58f25d4a4d41e5d5af4fc1d604cc4ff546b43aad"
"2128","Mollusca",NA,"Gastropoda",NA,NA,NA,NA,NA,NA,"314bd4b10267beee8b1142d9ee77ca87f0c1151c"
"2129","",NA,"",NA,"",NA,"","","","75cb287217be4bd5f33e1d8bcd5b4fdb772870e0"
"2130","Chordata",NA,"Actinopteri",NA,"Anguilliformes",NA,"Nemichthyidae","Nemichthys","Nemichthys scolopaceus","b23a83aded6cdbdd0b08a7964de2a3db67c7b1ff"
"2131","",NA,"",NA,"",NA,"","","","40812be5fec9ade5ac2eed5e8171fae1de9239d3"
"2132","Arthropoda",NA,"Ostracoda",NA,"Halocyprida",NA,"Halocyprididae","Conchoecetta","Conchoecetta giesbrechti","431a979ca99cc35b49e06e5e79836db5934e2342"
"2133","Chlorophyta",NA,"Chloropicophyceae",NA,"Chloropicales",NA,"Chloropicaceae","Chloropicon",NA,"7200a8f1f6af0f9dd1eabcbcf7ba74100cf7dff6"
"2134","Arthropoda",NA,"Ostracoda",NA,"Halocyprida",NA,"Halocyprididae",NA,NA,"b48dd4b222ea29d69343f2548dabb84f6c7223ac"
"2135","Arthropoda",NA,"Hexanauplia",NA,NA,NA,NA,NA,NA,"b6771fd9dbf20028fb13f6c683599e7463aac701"
"2136","Annelida",NA,"Polychaeta",NA,"Terebellida",NA,"Flabelligeridae","Poeobius","Poeobius meseres","f3be0c3cbb86767556fa2937676471b940f66ea1"
"2137","",NA,"",NA,"",NA,"","","","421cfa3073cf3e9a77b22a1bc54bfd9fe808b3ec"
"2138","Mollusca",NA,"Gastropoda",NA,"Littorinimorpha",NA,"Vermetidae","Thylacodes","Thylacodes squamigerus","0397af3d1c332bd3095bd0a2814f714261ed98b6"
"2139","Arthropoda",NA,NA,NA,NA,NA,NA,NA,NA,"1a59880170e670ad1be39f25001324d25ff89ae2"
"2140","Annelida",NA,"Polychaeta",NA,"Spionida",NA,"Spionidae","Laonice","Laonice sp. DZMB-HH-57472.78","8cc31d50df2454234d6c9fed2c252a5938488866"
"2141","Chaetognatha",NA,"Sagittoidea",NA,"Aphragmophora",NA,"Sagittidae","Sagitta",NA,"ac2680017b0c27447f4a3c10ad43b37eb7eca4f6"
"2142","Oomycota",NA,NA,NA,NA,NA,NA,NA,NA,"f52cefa662191e6f43f42a4f2c6393bdd129de0e"
"2143","",NA,"",NA,"",NA,"","","","08fad56b7af6196177da4c9d5fd07f41e87964ff"
