"","size_fraction","sample_id","object_annotation_category","dryweight_C_mg_sum_taxa","dryweight_C_ug_sum_taxa","dryweight_C_mg_sum_sample","dryweight_C_ug_sum_sample","sample_conc","sample_tot_vol","acq_sub_part","potemp2","density2","oxy_sat","Sal2","NO2","nitracline_depth","NO3","fluorescence","hypoxia_depth","chl_max_depth","PO4","SIL","NH4","beam_depth","chl_max","mixedlayerdepths","intergrated_chl","day_night_0_1","distance_from_shore","PAR_1_depth_adj","max_size","cycle","Sample_ID_short","PC1","Longitude","Latitude","log10_dryweight_C_ug_m2_taxa","dryweight_C_mg_m2_taxa","log10_dryweight_C_ug_m2_sample","dryweight_C_mg_m2_sample","biomass_prop_taxa","biomass_taxa_clr"
"502",">2","c3_t6_h25","Calanoida",2.89511063870785,2895.11063870785,15.4247739649833,15424.7739649833,12.3552275516235,290.23,20.3846153846154,18.84853125,23.309125,79.10425,32.70948125,0.0165,114.277,-0.069,-0.00258125,349.6695,109.1806667,0.336,1.0475,-0.013,22.833,0.642766667,36.93443854,8.3977,0,772.3392208,103,0.5,"3","C3-T6-H25",-4.6044581,-130.477,34.56042,7.97077860644708,35.7697507283615,9.64373019485638,190.576592269726,0.187692256967928,6.68560214528714
"503",">2","c3_t6_h25","Chaetognatha",0.00175874729503866,1.75874729503866,15.4247739649833,15424.7739649833,6.06105502532474,290.23,10,18.84853125,23.309125,79.10425,32.70948125,0.0165,114.277,-0.069,-0.00258125,349.6695,109.1806667,0.336,1.0475,-0.013,22.833,0.642766667,36.93443854,8.3977,0,772.3392208,103,0.5,"3","C3-T6-H25",-4.6044581,-130.477,34.56042,0.564601791443097,0.0106598641308704,9.64373019485638,93.49040375496,0.000114020944425591,-1.43183266629179
"504",">2","c3_t6_h25","Copepoda<Maxillopoda",2.64291473444517,2642.91473444517,15.4247739649833,15424.7739649833,9.47039847706991,290.23,15.625,18.84853125,23.309125,79.10425,32.70948125,0.0165,114.277,-0.069,-0.00258125,349.6695,109.1806667,0.336,1.0475,-0.013,22.833,0.642766667,36.93443854,8.3977,0,772.3392208,103,0.5,"3","C3-T6-H25",-4.6044581,-130.477,34.56042,7.87963765318536,25.0294556761152,9.64373019485638,146.078755867125,0.171342201865973,6.3285530390866
"505",">2","c3_t6_h25","Eucalanidae",0.226549561860306,226.549561860306,15.4247739649833,15424.7739649833,24.244220101299,290.23,40,18.84853125,23.309125,79.10425,32.70948125,0.0165,114.277,-0.069,-0.00258125,349.6695,109.1806667,0.336,1.0475,-0.013,22.833,0.642766667,36.93443854,8.3977,0,772.3392208,103,0.5,"3","C3-T6-H25",-4.6044581,-130.477,34.56042,5.42296373714662,5.49251744159411,9.64373019485638,373.96161501984,0.014687382931809,4.81188780266725
"506",">2","c3_t6_h25","Eumalacostraca",5.4480358812264,5448.0358812264,15.4247739649833,15424.7739649833,6.06105502532474,290.23,10,18.84853125,23.309125,79.10425,32.70948125,0.0165,114.277,-0.069,-0.00258125,349.6695,109.1806667,0.336,1.0475,-0.013,22.833,0.642766667,36.93443854,8.3977,0,772.3392208,103,0.5,"3","C3-T6-H25",-4.6044581,-130.477,34.56042,8.60301043393585,33.0208452560568,9.64373019485638,93.49040375496,0.353200370624187,6.60563862051845
"507",">2","c3_t6_h25","Euphausiacea",1.64062197718941,1640.62197718941,15.4247739649833,15424.7739649833,6.06105502532474,290.23,10,18.84853125,23.309125,79.10425,32.70948125,0.0165,114.277,-0.069,-0.00258125,349.6695,109.1806667,0.336,1.0475,-0.013,22.833,0.642766667,36.93443854,8.3977,0,772.3392208,103,0.5,"3","C3-T6-H25",-4.6044581,-130.477,34.56042,7.40283070330327,9.94390007950212,9.64373019485638,93.49040375496,0.106362788907889,5.40545959268804
"508",">2","c3_t6_h25","Hydrozoa",2.0841860360445,2084.1860360445,15.4247739649833,15424.7739649833,6.06105502532474,290.23,10,18.84853125,23.309125,79.10425,32.70948125,0.0165,114.277,-0.069,-0.00258125,349.6695,109.1806667,0.336,1.0475,-0.013,22.833,0.642766667,36.93443854,8.3977,0,772.3392208,103,0.5,"3","C3-T6-H25",-4.6044581,-130.477,34.56042,7.64213366762441,12.6323662474792,9.64373019485638,93.49040375496,0.135119389157724,5.64476234298506
"509",">2","c3_t6_h25","Ostracoda",0.416942061133397,416.942061133397,15.4247739649833,15424.7739649833,33.3358026392861,290.23,55,18.84853125,23.309125,79.10425,32.70948125,0.0165,114.277,-0.069,-0.00258125,349.6695,109.1806667,0.336,1.0475,-0.013,22.833,0.642766667,36.93443854,8.3977,0,772.3392208,103,0.5,"3","C3-T6-H25",-4.6044581,-130.477,34.56042,6.0329472700193,13.8990982619601,9.64373019485638,514.19722065228,0.0270306755923895,5.74032396547224
"510",">2","c3_t6_h25","Polychaeta",0.0686543270811728,68.6543270811728,15.4247739649833,15424.7739649833,6.06105502532474,290.23,10,18.84853125,23.309125,79.10425,32.70948125,0.0165,114.277,-0.069,-0.00258125,349.6695,109.1806667,0.336,1.0475,-0.013,22.833,0.642766667,36.93443854,8.3977,0,772.3392208,103,0.5,"3","C3-T6-H25",-4.6044581,-130.477,34.56042,4.22908416127164,0.416117654165631,9.64373019485638,93.49040375496,0.00445091300767384,2.23173607639136
"511",">2","c3_t7_h26","Actinopterygii",0,0,7.87424838616439,7874.24838616439,7.68879371877231,280.2,10,18.9034875,23.2842875,72.4185,32.6949375,0.0215,109.923,-0.061,0.03025,361.5635,105.2116667,0.3,1.2055,-0.0135,22.834,0.657333333,34.44530282,0.053271,1,772.3906546,103,0.5,"3","C3-T7-H26",-4.437854817,-130.4595,34.52752,-Inf,0,8.97135301611211,60.5434715315937,0,-6.89922935249603
"512",">2","c3_t7_h26","Calanoida",1.58756875507577,1587.56875507577,7.87424838616439,7874.24838616439,7.68879371877231,280.2,10,18.9034875,23.2842875,72.4185,32.6949375,0.0215,109.923,-0.061,0.03025,361.5635,105.2116667,0.3,1.2055,-0.0135,22.834,0.657333333,34.44530282,0.053271,1,772.3906546,103,0.5,"3","C3-T7-H26",-4.437854817,-130.4595,34.52752,7.36995904011293,12.2064886721457,8.97135301611211,60.5434715315937,0.201615275162673,7.11566460043556
"513",">2","c3_t7_h26","Chaetognatha",0.00133123891441627,1.33123891441627,7.87424838616439,7874.24838616439,7.68879371877231,280.2,10,18.9034875,23.2842875,72.4185,32.6949375,0.0215,109.923,-0.061,0.03025,361.5635,105.2116667,0.3,1.2055,-0.0135,22.834,0.657333333,34.44530282,0.053271,1,772.3906546,103,0.5,"3","C3-T7-H26",-4.437854817,-130.4595,34.52752,0.286110023241884,0.0102356214033491,8.97135301611211,60.5434715315937,0.00016906234717657,0.0327912676479796
"514",">2","c3_t7_h26","Copepoda<Maxillopoda",0.468924358661769,468.924358661769,7.87424838616439,7874.24838616439,30.7551748750892,280.2,40,18.9034875,23.2842875,72.4185,32.6949375,0.0215,109.923,-0.061,0.03025,361.5635,105.2116667,0.3,1.2055,-0.0135,22.834,0.657333333,34.44530282,0.053271,1,772.3906546,103,0.5,"3","C3-T7-H26",-4.437854817,-130.4595,34.52752,6.15044147326784,14.4218506538318,8.97135301611211,242.173886126375,0.059551634094462,7.28244126886633
"515",">2","c3_t7_h26","Doliolida",0.0345086029661664,34.5086029661664,7.87424838616439,7874.24838616439,7.68879371877231,280.2,10,18.9034875,23.2842875,72.4185,32.6949375,0.0215,109.923,-0.061,0.03025,361.5635,105.2116667,0.3,1.2055,-0.0135,22.834,0.657333333,34.44530282,0.053271,1,772.3906546,103,0.5,"3","C3-T7-H26",-4.437854817,-130.4595,34.52752,3.5412086542901,0.265329529729868,8.97135301611211,60.5434715315937,0.00438246309664304,3.28695108364892
"516",">2","c3_t7_h26","Eucalanidae",0.571054075264733,571.054075264733,7.87424838616439,7874.24838616439,7.68879371877231,280.2,10,18.9034875,23.2842875,72.4185,32.6949375,0.0215,109.923,-0.061,0.03025,361.5635,105.2116667,0.3,1.2055,-0.0135,22.834,0.657333333,34.44530282,0.053271,1,772.3906546,103,0.5,"3","C3-T7-H26",-4.437854817,-130.4595,34.52752,6.34748390791233,4.3907169869748,8.97135301611211,60.5434715315937,0.0725217249011493,6.09319092652863
"517",">2","c3_t7_h26","Hydrozoa",4.93165715048776,4931.65715048775,7.87424838616439,7874.24838616439,7.68879371877231,280.2,10,18.9034875,23.2842875,72.4185,32.6949375,0.0215,109.923,-0.061,0.03025,361.5635,105.2116667,0.3,1.2055,-0.0135,22.834,0.657333333,34.44530282,0.053271,1,772.3906546,103,0.5,"3","C3-T7-H26",-4.437854817,-130.4595,34.52752,8.50343034655726,37.9184945218088,8.97135301611211,60.5434715315937,0.62630195399386,8.24913535136732
"518",">2","c3_t7_h26","Poecilostomatoida",0.114144653683167,114.144653683167,7.87424838616439,7874.24838616439,7.68879371877231,280.2,10,18.9034875,23.2842875,72.4185,32.6949375,0.0215,109.923,-0.061,0.03025,361.5635,105.2116667,0.3,1.2055,-0.0135,22.834,0.657333333,34.44530282,0.053271,1,772.3906546,103,0.5,"3","C3-T7-H26",-4.437854817,-130.4595,34.52752,4.73746653598907,0.877634696270578,8.97135301611211,60.5434715315937,0.0144959427345126,4.48318267127307
"519",">2","c3_t7_h26","tetrazoid",0.165059551110613,165.059551110613,7.87424838616439,7874.24838616439,7.68879371877231,280.2,10,18.9034875,23.2842875,72.4185,32.6949375,0.0215,109.923,-0.061,0.03025,361.5635,105.2116667,0.3,1.2055,-0.0135,22.834,0.657333333,34.44530282,0.053271,1,772.3906546,103,0.5,"3","C3-T7-H26",-4.437854817,-130.4595,34.52752,5.10630632460803,1.26910883980266,8.97135301611211,60.5434715315937,0.0209619436695234,4.85201894520837
"520",">2","ct1_t1_h28","Amphipoda",0,0,18.0131503198437,18013.1503198437,0.533386672000533,279,26.6666666666667,17.38964375,23.8663625,65.336625,32.97244375,0.013,59.8,0.207,0.26435,361.5505,43.67766667,0.370333333,1.022333333,0.021666667,39.707,2.921366667,44.12433944,112.6,0,602.6631245,5,0.5,"T1","CT1-T1-H28",-2.054216937,-128.5755,34.96055,-Inf,0,9.79885734346417,9.60797430134675,0,-7.51516960730004
"521",">2","ct1_t1_h28","Calanoida",1.47395740950479,1473.95740950479,18.0131503198437,18013.1503198437,0.917591759175918,279,45.875,17.38964375,23.8663625,65.336625,32.97244375,0.013,59.8,0.207,0.26435,361.5505,43.67766667,0.370333333,1.022333333,0.021666667,39.707,2.921366667,44.12433944,112.6,0,602.6631245,5,0.5,"T1","CT1-T1-H28",-2.054216937,-128.5755,34.96055,7.29570617783033,1.35249117233788,9.79885734346417,16.5287182902856,0.0818267423150881,4.29971145620157
"522",">2","ct1_t1_h28","Chaetognatha",0.00667986622830439,6.67986622830439,18.0131503198437,18013.1503198437,0.540899160338569,279,27.0422535211268,17.38964375,23.8663625,65.336625,32.97244375,0.013,59.8,0.207,0.26435,361.5505,43.67766667,0.370333333,1.022333333,0.021666667,39.707,2.921366667,44.12433944,112.6,0,602.6631245,5,0.5,"T1","CT1-T1-H28",-2.054216937,-128.5755,34.96055,1.8990979616451,0.00361313403406381,9.79885734346417,9.74329788305586,0.000370832758828738,-1.62266001475795
"523",">2","ct1_t1_h28","Copepoda<Maxillopoda",2.74080572251525,2740.80572251525,18.0131503198437,18013.1503198437,0.6588894183536,279,32.9411764705882,17.38964375,23.8663625,65.336625,32.97244375,0.013,59.8,0.207,0.26435,361.5505,43.67766667,0.370333333,1.022333333,0.021666667,39.707,2.921366667,44.12433944,112.6,0,602.6631245,5,0.5,"T1","CT1-T1-H28",-2.054216937,-128.5755,34.96055,7.91600721546729,1.80588788832829,9.79885734346417,11.8686741369578,0.15215582359827,4.58881377082748
"524",">2","ct1_t1_h28","Eucalanidae",0.977697727793642,977.697727793642,18.0131503198437,18013.1503198437,0.4000400040004,279,20,17.38964375,23.8663625,65.336625,32.97244375,0.013,59.8,0.207,0.26435,361.5505,43.67766667,0.370333333,1.022333333,0.021666667,39.707,2.921366667,44.12433944,112.6,0,602.6631245,5,0.5,"T1","CT1-T1-H28",-2.054216937,-128.5755,34.96055,6.88520055047665,0.391118202937751,9.79885734346417,7.20598072601006,0.0542768871870563,3.05903596968224
"525",">2","ct1_t1_h28","Eumalacostraca",5.32387711031571,5323.87711031571,18.0131503198437,18013.1503198437,0.72007200720072,279,36,17.38964375,23.8663625,65.336625,32.97244375,0.013,59.8,0.207,0.26435,361.5505,43.67766667,0.370333333,1.022333333,0.021666667,39.707,2.921366667,44.12433944,112.6,0,602.6631245,5,0.5,"T1","CT1-T1-H28",-2.054216937,-128.5755,34.96055,8.57995709703893,3.83357487691501,9.79885734346417,12.9707653068181,0.295555025955167,5.34155622228316
"526",">2","ct1_t1_h28","Euphausiacea",0.959985057032414,959.985057032414,18.0131503198437,18013.1503198437,0.628634292000629,279,31.4285714285714,17.38964375,23.8663625,65.336625,32.97244375,0.013,59.8,0.207,0.26435,361.5505,43.67766667,0.370333333,1.022333333,0.021666667,39.707,2.921366667,44.12433944,112.6,0,602.6631245,5,0.5,"T1","CT1-T1-H28",-2.054216937,-128.5755,34.96055,6.8669177187495,0.603479526658755,9.79885734346417,11.3236839980158,0.0532935683090855,3.49272926473993
"527",">2","ct1_t1_h28","Hydrozoa",1.24330051676814,1243.30051676814,18.0131503198437,18013.1503198437,0.457188576000457,279,22.8571428571429,17.38964375,23.8663625,65.336625,32.97244375,0.013,59.8,0.207,0.26435,361.5505,43.67766667,0.370333333,1.022333333,0.021666667,39.707,2.921366667,44.12433944,112.6,0,602.6631245,5,0.5,"T1","CT1-T1-H28",-2.054216937,-128.5755,34.96055,7.12552482960116,0.568422792801859,9.79885734346417,8.2354065440115,0.0690218254270879,3.4328836664239
"528",">2","ct1_t1_h28","Ostracoda",0.40287391510883,402.87391510883,18.0131503198437,18013.1503198437,0.666733340000667,279,33.3333333333333,17.38964375,23.8663625,65.336625,32.97244375,0.013,59.8,0.207,0.26435,361.5505,43.67766667,0.370333333,1.022333333,0.021666667,39.707,2.921366667,44.12433944,112.6,0,602.6631245,5,0.5,"T1","CT1-T1-H28",-2.054216937,-128.5755,34.96055,5.99862364725908,0.268609471019655,9.79885734346417,12.0099678766834,0.022365544502508,2.68329635091552
"529",">2","ct1_t1_h28","tetrazoid",4.88397299457657,4883.97299457657,18.0131503198437,18013.1503198437,0.45004500450045,279,22.5,17.38964375,23.8663625,65.336625,32.97244375,0.013,59.8,0.207,0.26435,361.5505,43.67766667,0.370333333,1.022333333,0.021666667,39.707,2.921366667,44.12433944,112.6,0,602.6631245,5,0.5,"T1","CT1-T1-H28",-2.054216937,-128.5755,34.96055,8.49371430584933,2.19800764832429,9.79885734346417,8.10672831676132,0.271133749946909,4.7853117428843
"530",">2","ct1_t2_h29","Calanoida",1.26802007254415,1268.02007254415,6.16010959157032,6160.10959157032,0.615446160000615,278,30.7692307692308,18.16554375,23.51706875,68.402375,32.7602,0.0065,80.1,-0.06,0.0202625,312.9815,70.47466667,0.3345,1.135,0.0035,58.565,0.948566667,49.90714574,0.1229,1,524.1840843,11,0.5,"T1","CT1-T2-H29",-3.394650309,-127.5728,35.0498,7.14521196495402,0.780398084451001,8.72584984720865,3.79121579331491,0.205843752240926,4.37340027750526
"531",">2","ct1_t2_h29","Chaetognatha",0.00189137608415977,1.89137608415977,6.16010959157032,6160.10959157032,0.481529634444926,278,24.0740740740741,18.16554375,23.51706875,68.402375,32.7602,0.0065,80.1,-0.06,0.0202625,312.9815,70.47466667,0.3345,1.135,0.0035,58.565,0.948566667,49.90714574,0.1229,1,524.1840843,11,0.5,"T1","CT1-T2-H29",-3.394650309,-127.5728,35.0498,0.637304651001923,0.000910753634403331,8.72584984720865,2.96627531976954,0.000307036109673761,-2.36897946700251
"532",">2","ct1_t2_h29","Copepoda<Maxillopoda",1.00496441642465,1004.96441642465,6.16010959157032,6160.10959157032,1.17154572600117,278,58.5714285714286,18.16554375,23.51706875,68.402375,32.7602,0.0065,80.1,-0.06,0.0202625,312.9815,70.47466667,0.3345,1.135,0.0035,58.565,0.948566667,49.90714574,0.1229,1,524.1840843,11,0.5,"T1","CT1-T2-H29",-3.394650309,-127.5728,35.0498,6.91270741332372,1.17736176684556,8.72584984720865,7.21685006370303,0.163140671685432,4.78462322651067
"533",">2","ct1_t2_h29","Eucalanidae",0.175082990593305,175.082990593305,6.16010959157032,6160.10959157032,0.8000800080008,278,40,18.16554375,23.51706875,68.402375,32.7602,0.0065,80.1,-0.06,0.0202625,312.9815,70.47466667,0.3345,1.135,0.0035,58.565,0.948566667,49.90714574,0.1229,1,524.1840843,11,0.5,"T1","CT1-T2-H29",-3.394650309,-127.5728,35.0498,5.16526009347282,0.140080400514695,8.72584984720865,4.92858053130939,0.0284220577557408,2.65587124162696
"534",">2","ct1_t2_h29","Eumalacostraca",1.29637817730087,1296.37817730087,6.16010959157032,6160.10959157032,0.4000400040004,278,20,18.16554375,23.51706875,68.402375,32.7602,0.0065,80.1,-0.06,0.0202625,312.9815,70.47466667,0.3345,1.135,0.0035,58.565,0.948566667,49.90714574,0.1229,1,524.1840843,11,0.5,"T1","CT1-T2-H29",-3.394650309,-127.5728,35.0498,7.16732963781876,0.518603131233471,8.72584984720865,2.46429026565469,0.210447258775213,3.96474150276844
"535",">2","ct1_t2_h29","Hydrozoa",2.06967170157689,2069.67170157689,6.16010959157032,6160.10959157032,0.485762862000486,278,24.2857142857143,18.16554375,23.51706875,68.402375,32.7602,0.0065,80.1,-0.06,0.0202625,312.9815,70.47466667,0.3345,1.135,0.0035,58.565,0.948566667,49.90714574,0.1229,1,524.1840843,11,0.5,"T1","CT1-T2-H29",-3.394650309,-127.5728,35.0498,7.63514527540934,1.0053696491594,8.72584984720865,2.99235246543784,0.335979688479745,4.626703818959
"536",">2","ct1_t2_h29","Ostracoda",0.344100857046291,344.100857046291,6.16010959157032,6160.10959157032,0.4000400040004,278,20,18.16554375,23.51706875,68.402375,32.7602,0.0065,80.1,-0.06,0.0202625,312.9815,70.47466667,0.3345,1.135,0.0035,58.565,0.948566667,49.90714574,0.1229,1,524.1840843,11,0.5,"T1","CT1-T2-H29",-3.394650309,-127.5728,35.0498,5.84093480348993,0.137654108229339,8.72584984720865,2.46429026565469,0.0558595349532692,2.6384000292714
"537",">2","ct1_t2_h29","Tomopteridae",0,0,6.16010959157032,6160.10959157032,0.514337148000514,278,25.7142857142857,18.16554375,23.51706875,68.402375,32.7602,0.0065,80.1,-0.06,0.0202625,312.9815,70.47466667,0.3345,1.135,0.0035,58.565,0.948566667,49.90714574,0.1229,1,524.1840843,11,0.5,"T1","CT1-T2-H29",-3.394650309,-127.5728,35.0498,-Inf,0,8.72584984720865,3.16837319869889,0,-6.89158687654641
"538",">2","ct1_t3_h30","Chaetognatha",8.58377509310561e-05,0.0858377509310561,0.627113378828115,627.113378828115,28.6645884840016,279.09,40,18.16806875,23.51549375,70.3971875,32.75895,0.0085,94.339,-0.073,0.00883125,258.4555,78.41433333,0.3345,1.0805,0.007,73.452,1.302366667,47.52148287,24.685,1,450.7865706,86,0.5,"T1","CT1-T3-H30",-3.727302931,-126.6352,35.02288,-2.45529638171291,0.00246050380683095,6.44112735176266,17.9759469369197,0.000136877562860261,-1.1242740326064
"539",">2","ct1_t3_h30","Copepoda<Maxillopoda",0.124660431833263,124.660431833263,0.627113378828115,627.113378828115,57.3291769680032,279.09,80,18.16806875,23.51549375,70.3971875,32.75895,0.0085,94.339,-0.073,0.00883125,258.4555,78.41433333,0.3345,1.0805,0.007,73.452,1.302366667,47.52148287,24.685,1,450.7865706,86,0.5,"T1","CT1-T3-H30",-3.727302931,-126.6352,35.02288,4.82559349546313,7.1466799574768,6.44112735176266,35.9518938738394,0.198784519740617,6.84570845266256
"540",">2","ct1_t3_h30","Hydrozoa",0.502367109243921,502.367109243921,0.627113378828115,627.113378828115,28.6645884840016,279.09,40,18.16806875,23.51549375,70.3971875,32.75895,0.0085,94.339,-0.073,0.00883125,258.4555,78.41433333,0.3345,1.0805,0.007,73.452,1.302366667,47.52148287,24.685,1,450.7865706,86,0.5,"T1","CT1-T3-H30",-3.727302931,-126.6352,35.02288,6.21933114574165,14.4001464543745,6.44112735176266,17.9759469369197,0.801078602696523,7.54629821756813
"541",">2","ct1_t3_h30","Tomopteridae",0,0,0.627113378828115,627.113378828115,28.6645884840016,279.09,40,18.16806875,23.51549375,70.3971875,32.75895,0.0085,94.339,-0.073,0.00883125,258.4555,78.41433333,0.3345,1.0805,0.007,73.452,1.302366667,47.52148287,24.685,1,450.7865706,86,0.5,"T1","CT1-T3-H30",-3.727302931,-126.6352,35.02288,-Inf,0,6.44112735176266,17.9759469369197,0,-6.63386631881215
"542",">2","ct1_t4_h31","Amphipoda",0,0,3.32021090215157,3320.21090215157,22.0932516178805,327.6294556,40,18.11386875,23.52309375,78.3553125,32.751575,0.01,81.135,-0.0975,0.04135,276.3005,58.56533333,0.331,0.9545,-0.0155,50.625,1.3489,43.3434391,39.938,0,353.6559397,84,0.5,"T1","CT1-T4-H31",-3.259153374,-125.5235,35.09508,-Inf,0,8.10778358463737,73.3542548856645,0,-7.94477258493598
"543",">2","ct1_t4_h31","Chaetognatha",0.00323276878276863,3.23276878276863,3.32021090215157,3320.21090215157,25.1962283508973,327.6294556,45.617962962963,18.11386875,23.52309375,78.3553125,32.751575,0.01,81.135,-0.0975,0.04135,276.3005,58.56533333,0.331,0.9545,-0.0155,50.625,1.3489,43.3434391,39.938,0,353.6559397,84,0.5,"T1","CT1-T4-H31",-3.259153374,-125.5235,35.09508,1.17333897832887,0.0814535804562907,8.10778358463737,83.6567920637498,0.000973663685241718,1.06055365585777
"544",">2","ct1_t4_h31","Copepoda<Maxillopoda",0.503039963603939,503.039963603939,3.32021090215157,3320.21090215157,31.9137019620283,327.6294556,57.78,18.11386875,23.52309375,78.3553125,32.751575,0.01,81.135,-0.0975,0.04135,276.3005,58.56533333,0.331,0.9545,-0.0155,50.625,1.3489,43.3434391,39.938,0,353.6559397,84,0.5,"T1","CT1-T4-H31",-3.259153374,-125.5235,35.09508,6.22066961744856,16.0538674734457,8.10778358463737,105.960221182342,0.151508436791759,6.34410328756337
"545",">2","ct1_t4_h31","Eucalanidae",0.404579516900036,404.579516900036,3.32021090215157,3320.21090215157,25.7759204969359,327.6294556,46.6675,18.11386875,23.52309375,78.3553125,32.751575,0.01,81.135,-0.0975,0.04135,276.3005,58.56533333,0.331,0.9545,-0.0155,50.625,1.3489,43.3434391,39.938,0,353.6559397,84,0.5,"T1","CT1-T4-H31",-3.259153374,-125.5235,35.09508,6.00284829789611,10.4284094623041,8.10778358463737,85.5814922469188,0.121853559554864,5.91268759991332
