Hash,Kingdom,Phylum,Subphylum,Class,Subclass,Superorder,Order,Family,Genus,Species
920f75722272dca999a3bf9a69c8a4c4f5a30fa1,Animalia,Arthropoda,Crustacea,Malacostraca,Eumalacostraca,Peracarida,Amphipoda,Paraphronimidae,Paraphronima,Paraphronima gracilis
8d4cc2e8c7f20ba7e2a4c6ee4457f0a6a9b98d45,Animalia,Arthropoda,Crustacea,Malacostraca,Eumalacostraca,Peracarida,Amphipoda,Uristidae,Abyssorchomene,Abyssorchomene distinctus
2544fe8eca19940eb64a6a41ea0515da53aa9948,Animalia,Arthropoda,Crustacea,Malacostraca,Eumalacostraca,Peracarida,Amphipoda,Phronimidae,Phronima,Phronima sedentaria
8e4f0c342a3c7e2361044a3ce23b70006a809f4e,Animalia,Arthropoda,Crustacea,Malacostraca,Eumalacostraca,Peracarida,Amphipoda,Uristidae,Abyssorchomene,Abyssorchomene distinctus
25e711f6c68cf710002cd14bce2a2a6b7cdc79ea,Animalia,Arthropoda,Crustacea,Malacostraca,Eumalacostraca,Peracarida,Amphipoda,,,
62470302bf4a46aaf8ee6ca2c19f5fd24667a99d,Animalia,Arthropoda,Crustacea,Malacostraca,Eumalacostraca,Peracarida,Amphipoda,Hyperiidae,Themisto,Themisto japonica
a155812b174fd2534a966f14f95982cbbe17cd8e,Animalia,Arthropoda,Crustacea,Malacostraca,Eumalacostraca,Peracarida,Amphipoda,Hyperiidae,Themisto,Themisto japonica
afeef151dc0fc361636b471aab16d3ec80cf5d4a,Animalia,Arthropoda,Crustacea,Malacostraca,Eumalacostraca,Peracarida,Amphipoda,Hyperiidae,Themisto,Themisto japonica
b54f54efa1521499c08730d488740a337df4b531,Animalia,Arthropoda,Crustacea,Malacostraca,Eumalacostraca,Peracarida,Amphipoda,,,
7257d5f81a20a6e94a2c6a8fd4aec7c731f720ce,Animalia,Arthropoda,Crustacea,Malacostraca,Eumalacostraca,Peracarida,Amphipoda,Lestrigonidae,Lestrigonus,Lestrigonus bengalensis
a8cc5e9ec195df95b2693c0109fed6291621491c,Animalia,Arthropoda,Crustacea,Malacostraca,Eumalacostraca,Peracarida,Amphipoda,Uristidae,Abyssorchomene,Abyssorchomene distinctus
e520743d2cb2e76f450399dc490384c5e10d6c0a,Animalia,Arthropoda,Crustacea,Malacostraca,Eumalacostraca,Peracarida,Amphipoda,Uristidae,Abyssorchomene,Abyssorchomene distinctus
ebcdf092f17292ae707cd362aafcba3ea80476d2,Animalia,Arthropoda,Crustacea,Malacostraca,Eumalacostraca,Peracarida,Amphipoda,Uristidae,Abyssorchomene,Abyssorchomene distinctus
df6290a14c779978a627837be2dacff303717e2f,Animalia,Arthropoda,Crustacea,Malacostraca,Eumalacostraca,Peracarida,Amphipoda,Phrosinidae,Primno,Primno brevidens
0b39665fa84a696115dd5f97bce42bf772721979,Animalia,Arthropoda,Crustacea,Malacostraca,Eumalacostraca,Peracarida,Amphipoda,Phrosinidae,Primno,Primno brevidens
83b2f35b4a9f532a6275c73ae202ce1297c21aef,Animalia,Arthropoda,Crustacea,Malacostraca,Eumalacostraca,Peracarida,Amphipoda,Uristidae,Abyssorchomene,Abyssorchomene distinctus
dcdd49e8cafe89681ae72d2d0990b2bd75b91414,Animalia,Arthropoda,Crustacea,Malacostraca,Eumalacostraca,Peracarida,Amphipoda,,,
cd1ddf5b1a563fae8d1dee5a5aee991df3496e21,Animalia,Arthropoda,Crustacea,Malacostraca,Eumalacostraca,Peracarida,Amphipoda,Hyperiidae,Themisto,Themisto japonica
12125d98b61fa81f51559d22484b4ce4440cf2de,Animalia,Arthropoda,Crustacea,Malacostraca,Eumalacostraca,Peracarida,Amphipoda,Uristidae,Abyssorchomene,Abyssorchomene distinctus
b780000e4f75a38561665e089d0593fa17a4e3a4,Animalia,Arthropoda,Crustacea,Malacostraca,Eumalacostraca,Peracarida,Amphipoda,Vibiliidae,Vibilia,Vibilia australis
c5b24714ab7733ab281c2be02ec80bc761bc7663,Animalia,Arthropoda,Crustacea,Malacostraca,Eumalacostraca,Peracarida,Amphipoda,Lestrigonidae,,
d69711cfd7987d048c1bdce50c7b32be973cf2c0,Animalia,Arthropoda,Crustacea,Malacostraca,Eumalacostraca,Peracarida,Amphipoda,,,
dd375c3577c680f70f60388ad2b1d8d51bb65319,Animalia,Arthropoda,Crustacea,Malacostraca,Eumalacostraca,Peracarida,Amphipoda,Hyperiidae,Themisto,Themisto japonica
54f738e45ff1bf984f6774a2af10e7181f5882ec,Animalia,Arthropoda,Crustacea,Malacostraca,Eumalacostraca,Peracarida,Amphipoda,Hyperiidae,Themisto,Themisto japonica
fc6ed0cb3c3be874cb5d6e9190a049a0e07c9a69,Animalia,Arthropoda,Crustacea,Malacostraca,Eumalacostraca,Peracarida,Amphipoda,Phronimidae,Phronima,Phronima sedentaria
a7a2295ffe8ea7a0d09cdf2bcf81e09e891d7ee7,Animalia,Arthropoda,Crustacea,Malacostraca,Eumalacostraca,Peracarida,Amphipoda,Paraphronimidae,Paraphronima,Paraphronima gracilis
711ed716c7a018f4769d6113423b13b7182a7b81,Animalia,Arthropoda,Crustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pandalidae,Heterocarpus,
f8f86801e22b8b64eb993c359e4b2262a1a0b10d,Animalia,Arthropoda,Crustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pandalidae,,
67d000f98335b0eaf7c8d45becfca1c0f40ec002,Animalia,Arthropoda,Crustacea,Malacostraca,Eumalacostraca,Eucarida,Euphausiacea,Euphausiidae,Euphausia,Species
c240b5f38c73bcdef8ba7aea1f95273b2d40e3e5,Animalia,Arthropoda,Crustacea,Malacostraca,Eumalacostraca,Eucarida,Euphausiacea,Euphausiidae,Euphausia,Euphausia pacifica
cdcb695162416c14e7c23bdbb3d462f274b89a4d,Animalia,Arthropoda,Crustacea,Malacostraca,Eumalacostraca,Eucarida,Euphausiacea,Euphausiidae,Euphausia,Euphausia pacifica
09dd172b3307dd83f12bd082cbbc5b51f5dc8dc3,Animalia,Arthropoda,Crustacea,Malacostraca,Eumalacostraca,Eucarida,Euphausiacea,Euphausiidae,Euphausia,Euphausia pacifica
6bf52f82e2c13cbbe482ca5d4c288d53219c6a9a,Animalia,Arthropoda,Crustacea,Malacostraca,Eumalacostraca,Eucarida,Euphausiacea,Euphausiidae,Euphausia,Species
b95338d3c9a7df5b78e7cc797e0df0c77a97ab62,Animalia,Arthropoda,Crustacea,Malacostraca,Eumalacostraca,Eucarida,Euphausiacea,Euphausiidae,Nematoscelis,Nematoscelis difficilis
4080053ef98f9e41e14e125fad6da18a1d21fde7,Animalia,Arthropoda,Crustacea,Malacostraca,Eumalacostraca,Eucarida,Euphausiacea,Euphausiidae,Nematoscelis,Nematoscelis difficilis
6206693b8580d16f8817597db5eb720da006d4a3,Animalia,Arthropoda,Crustacea,Malacostraca,Eumalacostraca,Eucarida,Euphausiacea,Euphausiidae,Stylocheiron,Stylocheiron longicorne
41e43e96d5324a96a0e32322c024a3294f926027,Animalia,Arthropoda,Crustacea,Malacostraca,Eumalacostraca,Eucarida,Euphausiacea,Euphausiidae,Euphausia,Euphausia pacifica
02d615e4075cf9e5b2566a6d989f04efe9c35649,Animalia,Arthropoda,Crustacea,Malacostraca,Eumalacostraca,Eucarida,Euphausiacea,Euphausiidae,Euphausia,Euphausia pacifica
22fb8943b148faa6fbba198a6894aa731540f0c7,Animalia,Arthropoda,Crustacea,Malacostraca,Eumalacostraca,Eucarida,Euphausiacea,Euphausiidae,Euphausia,Euphausia pacifica
249c131ed1a59c91c188949a4b82dfac0fc8bf31,Animalia,Arthropoda,Crustacea,Malacostraca,Eumalacostraca,Eucarida,Euphausiacea,Euphausiidae,Euphausia,Species
c8d4ea4ae30de7d879692c6db92be3177a8bcb47,Animalia,Arthropoda,Crustacea,Malacostraca,Eumalacostraca,Eucarida,Euphausiacea,Euphausiidae,Euphausia,Euphausia pacifica
bfde302f2bd3de23ebb8e551c4a4af4d71790f62,Animalia,Arthropoda,Crustacea,Malacostraca,Eumalacostraca,Eucarida,Euphausiacea,Euphausiidae,Thysanoessa,Thysanoessa gregaria
dc3f29a32f63affaa991e70a290c7a0293829438,Animalia,Arthropoda,Crustacea,Malacostraca,Eumalacostraca,Eucarida,Euphausiacea,Euphausiidae,Euphausia,Species
a273066f685de84587169c9e7872aad6045ee18d,Animalia,Arthropoda,Crustacea,Malacostraca,Eumalacostraca,Eucarida,Euphausiacea,Euphausiidae,Euphausia,Species
423f318e1ce2c7c7032403e935963ef56fc4bc1d,Animalia,Arthropoda,Crustacea,Malacostraca,Eumalacostraca,Eucarida,Euphausiacea,Euphausiidae,Thysanoessa,Thysanoessa gregaria
597e6fb3f12b9333c4f63a670b8224d032ee0c69,Animalia,Arthropoda,Crustacea,Malacostraca,Eumalacostraca,Eucarida,Euphausiacea,Euphausiidae,Euphausia,Species
a64ae6c3a19ca4d404b1876c5f899d557eec2db3,Animalia,Arthropoda,Crustacea,Malacostraca,Eumalacostraca,Eucarida,Euphausiacea,Euphausiidae,Thysanopoda,Thysanopoda acutifrons
51c23e438a6ba9470d39bacda8de6ee74f732860,Animalia,Arthropoda,Crustacea,Malacostraca,Eumalacostraca,Eucarida,Euphausiacea,Euphausiidae,Thysanoessa,Thysanoessa gregaria
6fb7914c9852c1abb1444f8ecfb3ee083a2ed602,Animalia,Arthropoda,Crustacea,Malacostraca,Eumalacostraca,Eucarida,Euphausiacea,Euphausiidae,Thysanoessa,Thysanoessa gregaria
dade4df9edf7815f38c2a2fdf12b802079e94ad2,Animalia,Arthropoda,Crustacea,Malacostraca,Eumalacostraca,Eucarida,Euphausiacea,Euphausiidae,Euphausia,Species
deb96e171c888226cc15577e370c0cbf691e3dbf,Animalia,Arthropoda,Crustacea,Malacostraca,Eumalacostraca,Eucarida,Euphausiacea,Euphausiidae,Nematoscelis,Nematoscelis difficilis
f5009060c5703e245311e4c71a35c536fee6cd92,Animalia,Arthropoda,Crustacea,Malacostraca,Eumalacostraca,Eucarida,Euphausiacea,Euphausiidae,Euphausia,Euphausia pacifica
33f40334aebda5811ea7aba4861f6ed6325f842d,Animalia,Arthropoda,Crustacea,Malacostraca,Eumalacostraca,Eucarida,Euphausiacea,Euphausiidae,Nematoscelis,Nematoscelis difficilis
a1e1ac867f2717f8ee7191dcde461a5f6c026ece,Animalia,Arthropoda,Crustacea,Malacostraca,Eumalacostraca,Eucarida,Euphausiacea,Euphausiidae,Nematoscelis,Nematoscelis difficilis
ae8bf3956bdfd36f586a4edc9e70a53543f66943,Animalia,Arthropoda,Crustacea,Malacostraca,Eumalacostraca,Eucarida,Euphausiacea,Euphausiidae,Thysanoessa,Thysanoessa gregaria
49b90024154644c1902b93b249a99b6dd3f0be59,Animalia,Arthropoda,Crustacea,Malacostraca,Eumalacostraca,Eucarida,Euphausiacea,Euphausiidae,Thysanoessa,Thysanoessa gregaria
54212c41a53282fb6fba9b13eb4fac6bb7d8f5ba,Animalia,Arthropoda,Crustacea,Malacostraca,Eumalacostraca,Eucarida,Euphausiacea,Euphausiidae,Nematoscelis,Nematoscelis difficilis
940d0e7d2813037c32f788775352809903f5e0b5,Animalia,Arthropoda,Crustacea,Malacostraca,Eumalacostraca,Eucarida,Euphausiacea,Euphausiidae,,
ae9d88ef9aff21f7aabc3aa9e4be866345010157,Animalia,Arthropoda,Crustacea,Malacostraca,Eumalacostraca,Eucarida,Euphausiacea,Euphausiidae,Nematobrachion,Nematobrachion sexspinosum
a557ab5da8e886bb269254e584cd02cb85d68b92,Animalia,Arthropoda,Crustacea,Malacostraca,Eumalacostraca,Eucarida,Euphausiacea,Euphausiidae,Euphausia,Euphausia pacifica
b042601afb98bd685fe1b4d8318922cb508e95c4,Animalia,Arthropoda,Crustacea,Malacostraca,Eumalacostraca,Eucarida,Euphausiacea,Euphausiidae,Thysanopoda,Thysanopoda acutifrons
921d3836608a8b6908cf7fc44c0ac9c1d28df582,Animalia,Arthropoda,Crustacea,Malacostraca,Eumalacostraca,Eucarida,Euphausiacea,Euphausiidae,Thysanoessa,Thysanoessa gregaria
4cca0d6f762f13ca6278e0e6611374f3b9dfb377,Animalia,Arthropoda,Crustacea,Malacostraca,Eumalacostraca,Eucarida,Euphausiacea,Euphausiidae,Nematoscelis,Nematoscelis difficilis
cfbc5755f2e55484b97eb746df686121042bcd5a,Animalia,Arthropoda,Crustacea,Malacostraca,Eumalacostraca,Eucarida,Euphausiacea,Euphausiidae,Thysanopoda,Thysanopoda acutifrons
56da29aff6f73f5a712ce058358c79d4626dd525,Animalia,Arthropoda,Crustacea,Malacostraca,Eumalacostraca,Eucarida,Euphausiacea,Euphausiidae,Thysanoessa,Thysanoessa gregaria
600d2ce61d955885fd0c2746c7d497a113cc27bd,Animalia,Arthropoda,Crustacea,Malacostraca,Eumalacostraca,Eucarida,Euphausiacea,Euphausiidae,Thysanoessa,Thysanoessa raschii
035ddb4bc75cc9920341d2197ee2a4f7b1991508,Animalia,Arthropoda,Crustacea,Malacostraca,Eumalacostraca,Eucarida,Euphausiacea,Euphausiidae,Thysanoessa,Thysanoessa raschii
2c6aeb2dfa423722fc404f104472e07a304aed95,Animalia,Arthropoda,Crustacea,Malacostraca,Eumalacostraca,Eucarida,Euphausiacea,Euphausiidae,Nematoscelis,Nematoscelis difficilis
3d62d748da1f8db006393409f17331b6473aa9ca,Animalia,Arthropoda,Crustacea,Malacostraca,Eumalacostraca,Eucarida,Euphausiacea,Euphausiidae,Euphausia,Euphausia pacifica
9f0e048b76588ccacd5ac969aeb31bca48c617f4,Animalia,Arthropoda,Crustacea,Malacostraca,Eumalacostraca,Eucarida,Euphausiacea,Euphausiidae,Nematoscelis,Nematoscelis difficilis
f0583c5936e30edf20feefdc110e8f6450ef2b6e,Animalia,Arthropoda,Crustacea,Malacostraca,Eumalacostraca,Eucarida,Euphausiacea,Euphausiidae,Nematoscelis,Nematoscelis difficilis
a6bbd363010d7a80d6fe50045865762d8cb541a3,Animalia,Arthropoda,Crustacea,Malacostraca,Eumalacostraca,Eucarida,Euphausiacea,Euphausiidae,Euphausia,Euphausia pacifica
16d3472e6d0c028b87f0b97c135b665c2f274702,Animalia,Arthropoda,Crustacea,Malacostraca,Eumalacostraca,Eucarida,Euphausiacea,Euphausiidae,Thysanoessa,Thysanoessa gregaria
38bd7c41421d8b81bc3461f71c588bdfd94ae9cc,Animalia,Arthropoda,Crustacea,Malacostraca,Eumalacostraca,Eucarida,Euphausiacea,Euphausiidae,Euphausia,Euphausia pacifica
95c5d6d3bc61653146dfb7203d38a9ed5c826c72,Animalia,Arthropoda,Crustacea,Malacostraca,Eumalacostraca,Eucarida,Euphausiacea,Euphausiidae,Euphausia,Euphausia pacifica
2a55a68ce4b253142e2f2c6da2ee4dd951a79c89,Animalia,Arthropoda,Crustacea,Malacostraca,Eumalacostraca,Eucarida,Euphausiacea,Euphausiidae,Thysanoessa,Thysanoessa raschii
846081875d9c7ca2a43da7e2c77c0bd37813d375,Animalia,Arthropoda,Crustacea,Malacostraca,Eumalacostraca,Eucarida,Euphausiacea,Euphausiidae,Thysanoessa,Thysanoessa raschii
007e66a23128f9cdc9201fee62eaa8641c866cdf,Animalia,Arthropoda,Crustacea,Malacostraca,Eumalacostraca,Eucarida,Euphausiacea,Euphausiidae,Euphausia,Species
60d06f87e67fb1baabba2f76a05d539d262bd03c,Animalia,Arthropoda,Crustacea,Malacostraca,Eumalacostraca,Eucarida,Euphausiacea,Euphausiidae,Euphausia,Euphausia pacifica
ba126f9a6a51f80763c9c6a571a9fe7d2f8c3083,Animalia,Arthropoda,Crustacea,Malacostraca,Eumalacostraca,Eucarida,Euphausiacea,Euphausiidae,Nematoscelis,Nematoscelis difficilis
5c80478159e0a3a3fe178fe01c0cc4718d36b303,Animalia,Arthropoda,Crustacea,Malacostraca,Eumalacostraca,Eucarida,Euphausiacea,Euphausiidae,Euphausia,Species
844d34447b0d87d2f7fe4cc7277caee48d8d0fb2,Animalia,Arthropoda,Crustacea,Malacostraca,Eumalacostraca,Eucarida,Euphausiacea,Euphausiidae,Euphausia,Species
8cb53bc1f6e0c4115089c8afa37443b9205efac6,Animalia,Arthropoda,Crustacea,Malacostraca,Eumalacostraca,Eucarida,Euphausiacea,Euphausiidae,Euphausia,Euphausia pacifica
ff3b5bb99826ecfc3d363beb94b2479eda1e1f2b,Animalia,Arthropoda,Crustacea,Malacostraca,Eumalacostraca,Eucarida,Euphausiacea,Euphausiidae,Thysanoessa,Thysanoessa raschii
60df5e6adceb53cde3a9e7fcbaa84d52b55453f3,Animalia,Arthropoda,Crustacea,Malacostraca,Eumalacostraca,Eucarida,Euphausiacea,Euphausiidae,Nematoscelis,Nematoscelis difficilis
26f89cdb4609121519a22d81a3f9ceb8b29659a8,Animalia,Arthropoda,Crustacea,Malacostraca,Eumalacostraca,Eucarida,Euphausiacea,Euphausiidae,Thysanoessa,Thysanoessa raschii
6a2c6f7903d4641d98bc3ccdbc3a0f0569a51b1d,Animalia,Arthropoda,Crustacea,Malacostraca,Eumalacostraca,Eucarida,Euphausiacea,Euphausiidae,Euphausia,Euphausia pacifica
dc810054f59c0eee49394fd61f847a9b53ca2953,Animalia,Arthropoda,Crustacea,Malacostraca,Eumalacostraca,Eucarida,Euphausiacea,Euphausiidae,Thysanoessa,Thysanoessa raschii
02c67941cbda8568571e10cb48fb456b8d6442ac,Animalia,Arthropoda,Crustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Benthesicymidae,Gennadas,Gennadas valens
a68088296f0c2ce7eba39305381f7c73d6a1d16d,Animalia,Arthropoda,Crustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Benthesicymidae,Gennadas,Gennadas valens
fc2f48f497abfaa216f40ddd7a85b6bbc00dbd36,Animalia,Arthropoda,Crustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Benthesicymidae,Gennadas,Gennadas valens
other,other,other,other,other,other,other,other,other,other,other
